Trägerschaft,Name Einrichtung,Einrichtungsart,Straße,Haus-nr.,Hausnummernzusatz,PLZ,Ort,Stadtbezirk Name,Stadtbezirknr.,Geokoordinaten Breite,Geokoordinaten Länge,ID Einrichtung
LHM,Kindergarten Hugo-Weiss-Str. 10,KINDERGARTEN,Hugo-Weiss-Str.,10,,81827,München,Trudering-Riem,15,48.11201,11.67682,19329
LHM,Kindergarten Maria-Montessori-Str. 2,KINDERGARTEN,Maria-Montessori-Str.,2,,81829,München,Trudering-Riem,15,48.13138,11.69482,19609
LHM,Kindergarten Marianne-Plehn-Str. 69,KINDERGARTEN,Marianne-Plehn-Str.,69,,81825,München,Trudering-Riem,15,48.12199,11.65944,19617
LHM,Kindergarten Schmuckerweg 8,KINDERGARTEN,Schmuckerweg,8,,81825,München,Trudering-Riem,15,48.12236,11.67228,20101
LHM,Kindergarten Stieglitzweg 12b,KINDERGARTEN,Stieglitzweg,12,b,81827,München,Trudering-Riem,15,48.1173301,11.6941935,20215
LHM,Kindergarten Thomas-Hauser-Str. 20,KINDERGARTEN,Thomas-Hauser-Str.,20,,81829,München,Trudering-Riem,15,48.1319414,11.6530609,20283
LHM,Kindergarten Widmannstr. 34,KINDERGARTEN,Widmannstr.,34,,81829,München,Trudering-Riem,15,48.14321,11.68452,20463
LHM,Kinderkrippe Felicitas-Füss-Str. 14,KINDERKRIPPE,Felicitas-Füss-Str.,14,,81827,München,Trudering-Riem,15,48.1113122,11.6757256,18965
LHM,Kindertagesstätte Michael-Ende-Str. 26,HAUS_FUER_KINDER,Michael-Ende-Str.,26,,81829,München,Trudering-Riem,15,48.1323686,11.704769,19667
LHM,TH Astrid Lindgren Str.11,TAGESHEIM,Astrid-Lindgren-Str.,11,,81829,München,Trudering-Riem,15,48.1299454,11.70627059,16984
LHM,TH Helsinkistr.55,TAGESHEIM,Helsinkistr.,55,,81829,München,Trudering-Riem,15,48.1282542,11.68965334,16785
LHM,TH Ilse-von-Twardowski-Platz 1 an der Grundschule,TAGESHEIM,Ilse-von-Twardowski-Pl.,1,,81829,München,Trudering-Riem,15,48.14363181,11.68010103,16694
LHM,TH Markgrafenstr.33,TAGESHEIM,Markgrafenstr.,33,,81827,München,Trudering-Riem,15,48.10884516,11.67597067,16443
Freier Träger,Allegro Private Vorschule,KINDERGARTEN,Wasserburger Landstr.,221,,81827,München,Trudering-Riem,15,48.116617,11.698843,2470
Freier Träger,AWO KiGa Lehrer-Wirth-Straße,KINDERGARTEN,Lehrer-Wirth-Str.,28,,81829,München,Trudering-Riem,15,48.130203,11.694155,3118
Freier Träger,AWO-Kinderkrippe Elisabeth-Dane-Straße,KINDERKRIPPE,Elisabeth-Dane-Str.,37,,81829,München,Trudering-Riem,15,48.1295,11.696927,3064
Freier Träger,BRK Haus für Kinder Wirbelwind,HAUS_FUER_KINDER,Stockholmstr.,5,,81829,München,Trudering-Riem,15,48.129503,11.688325,3068
Freier Träger,cocon Waldtrudering,HAUS_FUER_KINDER,Waldschulstr.,44,,81827,München,Trudering-Riem,15,48.108305,11.694771,1652
Freier Träger,Die kleinen Strolche,HAUS_FUER_KINDER,Dompfaffweg,10,,81827,München,Trudering-Riem,15,48.116457,11.698977,1658
Freier Träger,Die Seepferdchen Kinderkrippe wd3,KINDERKRIPPE,Wardeinstr.,3,,81825,München,Trudering-Riem,15,48.125954,11.656862,2868
Freier Träger,Evangelisches Haus für Kinder Messestadt Ost,HAUS_FUER_KINDER,Astrid-Lindgren-Str.,127,,81829,München,Trudering-Riem,15,48.12974,11.70555,3088
Freier Träger,Evangelisches Haus für Kinder Messestadt West,HAUS_FUER_KINDER,Georg-Kerschensteiner-Str.,54,,81829,München,Trudering-Riem,15,48.128193,11.697125,2978
Freier Träger,Ev. Haus für Kinder Messestadt Ost,HAUS_FUER_KINDER,Astrid-Lindgren-Straße,127,,81829,München,Trudering-Riem,15,48.12835725,11.70678776,125627
Freier Träger,Ev. Haus für Kinder Messestadt West,HAUS_FUER_KINDER,Georg-Kerschensteiner-Straße,54,,81829,München,Trudering-Riem,15,48.12833249,11.69643789,125682
Freier Träger,Friedenskirche Kindergarten,KINDERGARTEN,Klothildenstr.,10,,81827,München,Trudering-Riem,15,48.116228,11.68254,2446
Freier Träger,FRÖBEL- Kinderkrippe,KINDERKRIPPE,Anton-Geisenhofer-Str.,7,,81825,München,Trudering-Riem,15,48.12035,11.660965,1614
Freier Träger,Haus für Kinder Karpfenstraße,HAUS_FUER_KINDER,Karpfenstr.,20,,81825,München,Trudering-Riem,15,48.123416,11.663435,2704
Freier Träger,Haus für Kinder Trudering Glockenbachwerkstatt e.V.,HAUS_FUER_KINDER,Evereststr.,37,,81825,München,Trudering-Riem,15,48.118155,11.65948,2536
Freier Träger,Haus für Kinder Zaubersterne,HAUS_FUER_KINDER,Elisabeth-Mann-Borgese-Str.,35,,81829,München,Trudering-Riem,15,48.132314,11.697964,3214
Freier Träger,HFK Schatzbogen 52,HAUS_FUER_KINDER,Schatzbogen,52,,81829,München,Trudering-Riem,15,,,5496
Freier Träger,Infanterix Edinburghplatz,KINDERKRIPPE,Edinburghpl.,18,,81829,München,Trudering-Riem,15,48.13289178,11.68658581,14538
Freier Träger,Joki Trudering GmbH,KINDERKRIPPE,Birthälmer Str.,78,,81829,München,Trudering-Riem,15,48.126899,11.669236,1626
Freier Träger,Kath. Kindergarten St. Florian,HAUS_FUER_KINDER,Platz der Menschenrechte,3,,81839,München,Trudering-Riem,15,48.1307,11.69231,3134
Freier Träger,Kath. Kindergarten St. Franz Xaver,KINDERGARTEN,Hugo-Weiss-Str.,7,,81827,München,Trudering-Riem,15,48.112953,11.677253,2342
Freier Träger,Kidos Kinderoase e. V.,HAUS_FUER_KINDER,Widmannstr.,2,,81829,München,Trudering-Riem,15,48.14104,11.68443,3636
Freier Träger,Kiga St. Augustinus,HAUS_FUER_KINDER,St.-Augustinus-Str.,4,,81825,München,Trudering-Riem,15,48.117737,11.654752,2524
Freier Träger,Kindergarten Christi Himmelfahrt,HAUS_FUER_KINDER,Waldschulstr.,6,,81827,München,Trudering-Riem,15,48.111118,11.691075,2296
Freier Träger,Kindergarten Helsinkistraße,KINDERGARTEN,Helsinkistr.,12,,81829,München,Trudering-Riem,15,48.13148,11.68896,3152
Freier Träger,Kindergarten Messestadt Riem Ost,KINDERGARTEN,Elisabeth-Mann-Borgese-Str.,7,,81829,München,Trudering-Riem,15,48.132316,11.701198,3220
Freier Träger,Kindergarten mit Kinderkrippe Dorotheas's Däumling,HAUS_FUER_KINDER,Truderinger Str.,343,A,81825,München,Trudering-Riem,15,48.1207595,11.6758378,1638
Freier Träger,Kindergarten Peter und Paul,KINDERGARTEN,Lehrer-Götz-Weg,21,A,81829,München,Trudering-Riem,15,48.124533,11.668433,2784
Freier Träger,Kinderkrippe Dorothea's Däumling,KINDERKRIPPE,Waldtruderinger Str.,63,,81827,München,Trudering-Riem,15,48.113076,11.700822,1668
Freier Träger,Kinderkrippe Galopperstraße,KINDERKRIPPE,Galopperstr.,3,,81829,München,Trudering-Riem,15,48.142097,11.679018,1642
Freier Träger,Kinderkrippe Wolkennest,KINDERKRIPPE,Truderinger Str.,198,,81825,München,Trudering-Riem,15,48.127399,11.656658,2938
Freier Träger,Kinderland Fantasia e.V.,HAUS_FUER_KINDER,Kreillerstr.,173,,81825,München,Trudering-Riem,15,48.124215,11.656635,2766
Freier Träger,Kindertagesstätte Kindernest 2,HAUS_FUER_KINDER,Wasserburger Landstraße,251,,81827,München,Trudering-Riem,15,48.11196941,11.70810326,116442
Freier Träger,KinderTagesZentrum Haus am See,HAUS_FUER_KINDER,Heinrich-Böll-Str.,133,,81829,München,Trudering-Riem,15,48.1290853,11.6997951,1662
Freier Träger,Kita Milchstrasse Waldtrudering,HAUS_FUER_KINDER,Wasserburger Landstr.,148,,81827,München,Trudering-Riem,15,48.11685,11.69135,1646
Freier Träger,Kooperationseinrichtung Am Blattgarten,HAUS_FUER_KINDER,Mutter-Teresa-Str.,3,,81829,München,Trudering-Riem,15,48.12955,11.702183,3072
Freier Träger,Kooperationseinrichtung Farbenfroh,HAUS_FUER_KINDER,Magdalena-Schwarz-Str.,9,,81829,München,Trudering-Riem,15,48.131567,11.704538,3170
Freier Träger,Kooperationseinrichtung Leschkircher Strasse,HAUS_FUER_KINDER,Leschkircher Str.,11,,81829,München,Trudering-Riem,15,48.133239,11.656291,3276
Freier Träger,Minihaus München Trudering,HAUS_FUER_KINDER,Truderinger Str.,293,,81825,München,Trudering-Riem,15,48.12241,11.66966,1630
Freier Träger,Paula und Max,KINDERKRIPPE,Helgastr.,8,,81827,München,Trudering-Riem,15,48.11266,11.68784,2330
Freier Träger,Sonnenquell Montessori Kindergarten,HAUS_FUER_KINDER,Bajuwarenstr.,134,,81825,München,Trudering-Riem,15,48.122712,11.665903,2684
Freier Träger,Spatzennest e.V.,HAUS_FUER_KINDER,Groschenweg,38,,81825,München,Trudering-Riem,15,48.122532,11.65451,2674
Freier Träger,Treetops Kindergarten,KINDERGARTEN,Hippelstr.,30,a,81827,München,Trudering-Riem,15,48.10125512,11.66953238,8385
Freier Träger,Unsere Champions GmbH,HAUS_FUER_KINDER,Am Moosfeld,85,,81829,München,Trudering-Riem,15,,,27322
Freier Träger,Waldkindergarten Trudering e.V.,KINDERGARTEN,Postfach,831022,,81710,München,Trudering-Riem,15,48.122252,11.675724,2654
